frame_index,pos_coluna,pos_linha,largura,altura,valor
0,640,112,8,8,102
0,648,112,8,8,102
0,640,120,8,8,102
0,648,120,8,8,102
0,656,112,8,8,102
0,664,112,4,8,102
0,656,120,8,8,102
0,664,120,8,8,102
0,672,96,4,4,51
0,680,96,4,8,102
0,672,104,4,8,102
0,680,104,4,4,51
0,688,96,16,8,153
0,688,104,16,8,153
0,672,112,4,8,102
0,680,112,4,4,51
0,672,120,4,8,102
0,680,120,4,8,102
0,688,112,8,4,102
0,696,112,4,4,51
0,688,120,4,4,51
0,696,120,8,8,102
0,704,64,32,32,204
0,736,64,8,4,102
0,744,64,8,4,102
0,736,72,4,8,102
0,744,72,8,8,102
0,752,64,4,4,51
0,760,64,4,4,51
0,752,72,8,8,102
0,760,72,4,4,51
0,736,80,16,16,153
0,752,80,8,4,102
0,760,80,8,4,102
0,752,88,8,8,102
0,760,88,8,4,102
0,704,96,4,4,51
0,712,96,8,8,102
0,704,104,8,4,102
0,712,104,4,4,51
0,720,96,8,8,102
0,728,96,4,8,102
0,720,104,8,4,102
0,728,104,8,4,102
0,704,112,8,4,102
0,712,112,8,4,102
0,704,120,8,4,102
0,712,120,4,4,51
0,720,112,16,16,153
0,736,96,4,8,102
0,744,96,4,8,102
0,736,104,8,4,102
0,744,104,4,4,51
0,752,96,8,4,102
0,760,96,8,4,102
0,752,104,4,8,102
0,760,104,8,4,102
0,736,112,8,8,102
0,744,112,4,4,51
0,736,120,8,8,102
0,744,120,4,8,102
0,752,112,16,16,153
0,768,64,4,4,51
0,776,64,8,8,102
0,768,72,4,8,102
0,776,72,4,4,51
0,784,64,16,16,153
0,768,80,4,4,51
0,776,80,4,8,102
0,768,88,8,4,102
0,776,88,4,4,51
0,784,80,4,4,51
0,792,80,8,8,102
0,784,88,4,4,51
0,792,88,4,4,51
0,800,64,4,4,51
0,808,64,4,4,51
0,800,72,4,8,102
0,808,72,8,8,102
0,816,64,4,8,102
0,824,64,8,4,102
0,816,72,4,8,102
0,824,72,4,8,102
0,800,80,16,16,153
0,816,80,4,4,51
0,824,80,4,4,51
0,816,88,4,8,102
0,824,88,4,8,102
0,768,96,4,4,51
0,776,96,8,8,102
0,768,104,4,4,51
0,776,104,4,4,51
0,784,96,4,4,51
0,792,96,8,4,102
0,784,104,8,8,102
0,792,104,8,4,102
0,768,112,8,8,102
0,776,112,4,4,51
0,768,120,4,8,102
0,776,120,4,4,51
0,784,112,8,8,102
0,792,112,8,4,102
0,784,120,8,4,102
0,792,120,8,4,102
0,800,96,8,8,102
0,808,96,4,4,51
0,800,104,4,4,51
0,808,104,8,4,102
0,816,96,8,4,102
0,824,96,4,4,51
0,816,104,4,8,102
0,824,104,4,8,102
0,800,112,4,8,102
0,808,112,4,8,102
0,800,120,8,4,102
0,808,120,4,4,51
0,816,112,4,4,51
0,824,112,4,4,51
0,816,120,8,8,102
0,824,120,4,4,51
0,832,64,4,4,51
0,840,64,4,8,102
0,832,72,4,4,51
0,840,72,4,4,51
0,848,64,16,8,153
0,848,72,16,8,153
0,832,80,4,4,51
0,840,80,4,4,51
0,832,88,4,8,102
0,840,88,4,4,51
0,848,80,4,4,51
0,856,80,8,8,102
0,848,88,4,8,102
0,856,88,8,8,102
0,864,64,32,32,204
0,832,96,4,8,102
0,840,96,8,8,102
0,832,104,4,4,51
0,840,104,8,8,102
0,848,96,4,8,102
0,856,96,8,8,102
0,848,104,4,8,102
0,856,104,8,8,102
0,832,112,4,8,102
0,840,112,8,8,102
0,832,120,4,8,102
0,840,120,8,8,102
0,848,112,16,16,153
0,864,96,16,16,153
0,880,96,16,16,153
0,864,112,16,16,153
0,880,112,16,16,153
0,896,64,32,32,204
0,928,64,32,32,204
0,896,96,16,16,153
0,912,96,16,16,153
0,896,112,8,8,102
0,904,112,8,4,102
0,896,120,8,8,102
0,904,120,8,8,102
0,912,112,16,16,153
0,928,96,8,8,102
0,936,96,8,8,102
0,928,104,8,8,102
0,936,104,8,4,102
0,944,96,8,4,102
0,952,96,8,8,102
0,944,104,8,4,102
0,952,104,8,8,102
0,928,112,4,4,51
0,936,112,8,4,102
0,928,120,8,4,102
0,936,120,8,4,102
0,944,112,8,4,102
0,952,112,8,4,102
0,944,120,8,4,102
0,952,120,8,4,102
0,960,64,32,32,204
0,992,64,32,32,204
0,960,96,16,16,153
0,976,96,16,16,153
0,960,112,8,8,102
0,968,112,8,8,102
0,960,120,4,4,51
0,968,120,4,4,51
0,976,112,8,8,102
0,984,112,8,8,102
0,976,120,4,4,51
0,984,120,8,8,102
0,992,96,16,16,153
0,1008,96,16,16,153
0,992,112,16,16,153
0,1008,112,16,16,153
0,1024,64,32,32,204
0,1056,64,32,32,204
0,1024,96,32,32,204
0,1056,96,16,16,153
0,1072,96,16,16,153
0,1056,112,16,16,153
0,1072,112,16,8,153
0,1072,120,16,8,153
0,1088,64,16,16,153
0,1104,64,16,16,153
0,1088,80,16,8,153
0,1088,88,16,8,153
0,1104,80,16,16,153
0,1120,64,4,4,51
0,1128,64,8,4,102
0,1120,72,8,8,102
0,1128,72,8,4,102
0,1136,64,4,8,102
0,1144,64,4,4,51
0,1136,72,8,8,102
0,1144,72,4,4,51
0,1120,80,8,8,102
0,1128,80,4,8,102
0,1120,88,8,8,102
0,1128,88,4,8,102
0,1136,80,8,4,102
0,1144,80,8,8,102
0,1136,88,8,8,102
0,1144,88,8,8,102
0,1088,96,32,32,204
0,1120,96,8,8,102
0,1128,96,4,8,102
0,1120,104,4,4,51
0,1128,104,8,4,102
0,1136,96,16,16,153
0,1120,112,8,8,102
0,1128,112,8,8,102
0,1120,120,8,8,102
0,1128,120,8,8,102
0,1136,112,16,16,153
0,1152,64,8,8,102
0,1160,64,4,8,102
0,1152,72,8,8,102
0,1160,72,4,4,51
0,1168,64,8,8,102
0,1176,64,4,4,51
0,1168,72,8,8,102
0,1176,72,8,8,102
0,1152,80,4,8,102
0,1160,80,8,8,102
0,1152,88,8,8,102
0,1160,88,4,8,102
0,1168,80,8,8,102
0,1176,80,8,8,102
0,1168,88,4,8,102
0,1176,88,8,8,102
0,1184,64,32,32,204
0,1152,96,16,16,153
0,1168,96,8,4,102
0,1176,96,8,8,102
0,1168,104,8,8,102
0,1176,104,8,8,102
0,1152,112,16,16,153
0,1168,112,4,8,102
0,1176,112,8,8,102
0,1168,120,4,4,51
0,1176,120,8,8,102
0,1184,96,16,16,153
0,1200,96,8,8,102
0,1208,96,8,8,102
0,1200,104,8,8,102
0,1208,104,8,4,102
0,1184,112,16,16,153
0,1200,112,4,8,102
0,1208,112,8,8,102
0,1200,120,8,8,102
0,1208,120,8,8,102
0,1216,64,8,8,102
0,1224,64,8,4,102
0,1216,72,8,8,102
0,1224,72,8,8,102
0,1232,64,16,16,153
0,1216,80,8,8,102
0,1224,80,8,8,102
0,1216,88,8,8,102
0,1224,88,8,8,102
0,1232,80,8,8,102
0,1240,80,8,8,102
0,1232,88,8,4,102
0,1240,88,8,8,102
0,1248,64,16,16,153
0,1264,64,4,8,102
0,1272,64,8,4,102
0,1264,72,4,8,102
0,1272,72,8,8,102
0,1248,80,16,16,153
0,1264,80,8,4,102
0,1272,80,8,8,102
0,1264,88,8,4,102
0,1272,88,8,8,102
0,1216,96,4,4,51
0,1224,96,8,4,102
0,1216,104,8,8,102
0,1224,104,8,4,102
0,1232,96,16,16,153
0,1216,112,4,4,51
0,1224,112,4,4,51
0,1216,120,4,4,51
0,1224,120,8,8,102
0,1232,112,8,16,153
0,1240,112,8,16,153
0,1248,96,8,8,102
0,1256,96,8,8,102
0,1248,104,8,8,102
0,1256,104,8,8,102
0,1264,96,8,4,102
0,1272,96,4,4,51
0,1264,104,8,8,102
0,1272,104,8,8,102
0,1248,112,8,8,102
0,1256,112,8,4,102
0,1248,120,8,8,102
0,1256,120,4,8,102
0,1264,112,4,4,51
0,1272,112,8,8,102
0,1264,120,4,4,51
0,1272,120,8,8,102
0,0,128,32,32,204
0,32,128,4,4,51
0,40,128,8,8,102
0,32,136,4,4,51
0,40,136,4,4,51
0,48,128,8,8,102
0,56,128,8,4,102
0,48,136,8,8,102
0,56,136,4,4,51
0,32,144,8,8,102
0,40,144,8,8,102
0,32,152,8,8,102
0,40,152,8,8,102
0,48,144,8,8,102
0,56,144,8,8,102
0,48,152,8,8,102
0,56,152,8,8,102
0,0,160,32,32,204
0,32,160,4,8,102
0,40,160,8,8,102
0,32,168,8,8,102
0,40,168,8,8,102
0,48,160,8,8,102
0,56,160,8,8,102
0,48,168,8,8,102
0,56,168,8,8,102
0,32,176,16,16,153
0,48,176,16,8,153
0,48,184,16,8,153
0,64,128,8,8,102
0,72,128,8,4,102
0,64,136,8,8,102
0,72,136,8,8,102
0,80,128,8,8,102
0,88,128,8,8,102
0,80,136,8,8,102
0,88,136,8,4,102
0,64,144,16,16,153
0,80,144,16,16,153
0,96,128,8,8,102
0,104,128,8,8,102
0,96,136,8,4,102
0,104,136,4,4,51
0,112,128,16,16,153
0,96,144,8,8,102
0,104,144,8,8,102
0,96,152,8,4,102
0,104,152,8,8,102
0,112,144,8,8,102
0,120,144,8,8,102
0,112,152,8,8,102
0,120,152,8,4,102
0,64,160,4,4,51
0,72,160,8,8,102
0,64,168,8,8,102
0,72,168,8,8,102
0,80,160,16,16,153
0,64,176,16,8,153
0,64,184,16,8,153
0,80,176,8,8,102
0,88,176,8,8,102
0,80,184,8,8,102
0,88,184,4,4,51
0,96,160,8,8,102
0,104,160,8,8,102
0,96,168,4,8,102
0,104,168,4,4,51
0,112,160,8,8,102
0,120,160,8,8,102
0,112,168,8,4,102
0,120,168,4,4,51
0,96,176,4,8,102
0,104,176,8,8,102
0,96,184,8,8,102
0,104,184,4,4,51
0,112,176,8,8,102
0,120,176,8,8,102
0,112,184,8,4,102
0,120,184,8,8,102
0,128,128,16,16,153
0,144,128,4,8,102
0,152,128,8,8,102
0,144,136,8,8,102
0,152,136,4,4,51
0,128,144,8,8,102
0,136,144,8,8,102
0,128,152,8,8,102
0,136,152,8,8,102
0,144,144,8,8,102
0,152,144,4,4,51
0,144,152,8,8,102
0,152,152,8,8,102
0,160,128,8,4,102
0,168,128,8,8,102
0,160,136,8,8,102
0,168,136,4,8,102
0,176,128,16,16,153
0,160,144,16,16,153
0,176,144,16,16,153
0,128,160,16,16,153
0,144,160,8,8,102
0,152,160,8,8,102
0,144,168,8,8,102
0,152,168,8,8,102
0,128,176,8,8,102
0,136,176,4,8,102
0,128,184,8,4,102
0,136,184,4,4,51
0,144,176,8,4,102
0,152,176,8,8,102
0,144,184,8,4,102
0,152,184,8,8,102
0,160,160,16,16,153
0,176,160,8,8,102
0,184,160,4,8,102
0,176,168,4,8,102
0,184,168,4,4,51
0,160,176,8,4,102
0,168,176,8,8,102
0,160,184,8,8,102
0,168,184,8,8,102
0,176,176,16,16,153
0,192,128,16,16,153
0,208,128,16,16,153
0,192,144,8,8,102
0,200,144,8,4,102
0,192,152,8,8,102
0,200,152,8,8,102
0,208,144,8,8,102
0,216,144,8,8,102
0,208,152,8,4,102
0,216,152,8,4,102
0,224,128,32,32,204
0,192,160,16,8,153
0,192,168,16,8,153
0,208,160,4,4,51
0,216,160,8,8,102
0,208,168,8,8,102
0,216,168,8,8,102
0,192,176,8,4,102
0,200,176,8,8,102
0,192,184,8,8,102
0,200,184,8,8,102
0,208,176,8,8,102
0,216,176,8,8,102
0,208,184,8,8,102
0,216,184,8,8,102
0,224,160,8,8,102
0,232,160,4,8,102
0,224,168,8,8,102
0,232,168,8,8,102
0,240,160,8,8,102
0,248,160,8,8,102
0,240,168,8,4,102
0,248,168,8,8,102
0,224,176,16,16,153
0,240,176,8,8,102
0,248,176,8,4,102
0,240,184,8,4,102
0,248,184,8,8,102
0,256,128,4,8,102
0,264,128,8,8,102
0,256,136,4,4,51
0,264,136,8,8,102
0,272,128,16,16,153
0,256,144,16,16,153
0,272,144,16,16,153
0,288,128,8,8,102
0,296,128,8,8,102
0,288,136,8,8,102
0,296,136,8,4,102
0,304,128,8,8,102
0,312,128,8,8,102
0,304,136,4,4,51
0,312,136,4,4,51
0,288,144,4,4,51
0,296,144,8,4,102
0,288,152,4,4,51
0,296,152,8,8,102
0,304,144,16,16,153
0,256,160,16,16,153
0,272,160,16,16,153
0,256,176,16,8,153
0,256,184,16,8,153
0,272,176,16,16,153
0,288,160,16,16,153
0,304,160,16,16,153
0,288,176,8,8,102
0,296,176,4,4,51
0,288,184,4,8,102
0,296,184,4,4,51
0,304,176,8,8,102
0,312,176,8,4,102
0,304,184,8,8,102
0,312,184,8,4,102
0,320,128,32,32,204
0,352,128,16,16,153
0,368,128,8,8,102
0,376,128,8,8,102
0,368,136,8,8,102
0,376,136,8,8,102
0,352,144,16,16,153
0,368,144,8,8,102
0,376,144,8,8,102
0,368,152,8,8,102
0,376,152,8,8,102
0,320,160,8,4,102
0,328,160,8,8,102
0,320,168,8,8,102
0,328,168,8,8,102
0,336,160,16,16,153
0,320,176,8,4,102
0,328,176,8,8,102
0,320,184,8,4,102
0,328,184,8,8,102
0,336,176,16,8,153
0,336,184,16,8,153
0,352,160,32,32,204
0,384,128,8,16,153
0,392,128,8,16,153
0,400,128,16,16,153
0,384,144,8,16,153
0,392,144,8,16,153
0,400,144,8,8,102
0,408,144,4,8,102
0,400,152,8,8,102
0,408,152,4,8,102
0,416,128,16,16,153
0,432,128,8,8,102
0,440,128,8,4,102
0,432,136,4,8,102
0,440,136,8,4,102
0,416,144,8,8,102
0,424,144,8,8,102
0,416,152,8,8,102
0,424,152,4,4,51
0,432,144,8,8,102
0,440,144,4,8,102
0,432,152,4,4,51
0,440,152,4,4,51
0,384,160,8,8,102
0,392,160,4,4,51
0,384,168,8,8,102
0,392,168,8,8,102
0,400,160,16,16,153
0,384,176,16,16,153
0,400,176,16,16,153
0,416,160,32,32,204
0,448,128,16,16,153
0,464,128,4,4,51
0,472,128,4,8,102
0,464,136,8,8,102
0,472,136,8,8,102
0,448,144,16,16,153
0,464,144,4,8,102
0,472,144,8,8,102
0,464,152,8,8,102
0,472,152,8,8,102
0,480,128,8,8,102
0,488,128,8,8,102
0,480,136,8,4,102
0,488,136,8,8,102
0,496,128,4,8,102
0,504,128,8,8,102
0,496,136,8,8,102
0,504,136,4,8,102
0,480,144,8,4,102
0,488,144,8,4,102
0,480,152,4,8,102
0,488,152,8,8,102
0,496,144,4,4,51
0,504,144,4,4,51
0,496,152,4,4,51
0,504,152,8,8,102
0,448,160,8,4,102
0,456,160,8,8,102
0,448,168,8,8,102
0,456,168,4,8,102
0,464,160,16,16,153
0,448,176,16,16,153
0,464,176,8,8,102
0,472,176,8,4,102
0,464,184,8,8,102
0,472,184,8,8,102
0,480,160,8,8,102
0,488,160,4,8,102
0,480,168,8,4,102
0,488,168,4,4,51
0,496,160,8,8,102
0,504,160,8,4,102
0,496,168,4,4,51
0,504,168,4,4,51
0,480,176,8,4,102
0,488,176,4,4,51
0,480,184,8,4,102
0,488,184,8,4,102
0,496,176,8,4,102
0,504,176,4,8,102
0,496,184,4,8,102
0,504,184,8,8,102
0,512,128,8,8,102
0,520,128,4,4,51
0,512,136,4,4,51
0,520,136,4,8,102
0,528,128,16,16,153
0,512,144,8,8,102
0,520,144,4,4,51
0,512,152,4,4,51
0,520,152,4,8,102
0,528,144,8,8,102
0,536,144,8,8,102
0,528,152,8,8,102
0,536,152,8,4,102
0,544,128,16,16,153
0,560,128,8,8,102
0,568,128,8,8,102
0,560,136,8,4,102
0,568,136,4,4,51
0,544,144,8,8,102
0,552,144,4,8,102
0,544,152,4,4,51
0,552,152,8,4,102
0,560,144,4,8,102
0,568,144,4,4,51
0,560,152,8,8,102
0,568,152,8,8,102
0,512,160,4,8,102
0,520,160,8,8,102
0,512,168,8,8,102
0,520,168,4,8,102
0,528,160,4,8,102
0,536,160,8,4,102
0,528,168,8,8,102
0,536,168,8,8,102
0,512,176,8,4,102
0,520,176,4,8,102
0,512,184,8,4,102
0,520,184,8,4,102
0,528,176,4,8,102
0,536,176,4,8,102
0,528,184,4,8,102
0,536,184,4,8,102
0,544,160,8,8,102
0,552,160,4,8,102
0,544,168,4,8,102
0,552,168,8,4,102
0,560,160,4,4,51
0,568,160,4,8,102
0,560,168,4,4,51
0,568,168,4,8,102
0,544,176,4,4,51
0,552,176,4,4,51
0,544,184,8,8,102
0,552,184,4,4,51
0,560,176,4,8,102
0,568,176,4,4,51
0,560,184,8,8,102
0,568,184,8,8,102
0,576,128,8,8,102
0,584,128,4,4,51
0,576,136,8,8,102
0,584,136,4,8,102
0,592,128,8,8,102
0,600,128,8,8,102
0,592,136,8,8,102
0,600,136,8,4,102
0,576,144,8,8,102
0,584,144,4,4,51
0,576,152,4,4,51
0,584,152,4,4,51
0,592,144,4,4,51
0,600,144,8,4,102
0,592,152,8,8,102
0,600,152,4,4,51
0,608,128,16,16,153
0,624,128,16,16,153
0,608,144,4,4,51
0,616,144,8,4,102
0,608,152,4,4,51
0,616,152,8,4,102
0,624,144,16,16,153
0,576,160,8,8,102
0,584,160,8,8,102
0,576,168,8,8,102
0,584,168,4,8,102
0,592,160,4,8,102
0,600,160,4,4,51
0,592,168,4,4,51
0,600,168,4,4,51
0,576,176,16,16,153
0,592,176,4,8,102
0,600,176,4,8,102
0,592,184,4,4,51
0,600,184,4,4,51
0,608,160,8,8,102
0,616,160,8,4,102
0,608,168,8,4,102
0,616,168,4,4,51
0,624,160,8,4,102
0,632,160,8,8,102
0,624,168,8,8,102
0,632,168,4,4,51
0,608,176,8,4,102
0,616,176,8,8,102
0,608,184,8,4,102
0,616,184,4,4,51
0,624,176,8,8,102
0,632,176,4,8,102
0,624,184,8,4,102
0,632,184,8,4,102
0,640,128,8,4,102
0,648,128,8,8,102
0,640,136,4,4,51
0,648,136,8,8,102
0,656,128,8,8,102
0,664,128,8,8,102
0,656,136,4,8,102
0,664,136,4,8,102
0,640,144,4,4,51
0,648,144,8,4,102
0,640,152,4,4,51
0,648,152,4,4,51
0,656,144,8,8,102
0,664,144,8,4,102
0,656,152,4,4,51
0,664,152,8,8,102
0,672,128,4,8,102
0,680,128,8,8,102
0,672,136,8,8,102
0,680,136,8,8,102
0,688,128,4,8,102
0,696,128,8,4,102
0,688,136,4,4,51
0,696,136,8,8,102
0,672,144,8,8,102
0,680,144,8,4,102
0,672,152,4,4,51
0,680,152,8,4,102
0,688,144,4,8,102
0,696,144,4,4,51
0,688,152,8,4,102
0,696,152,8,8,102
0,640,160,4,4,51
0,648,160,8,8,102
0,640,168,8,8,102
0,648,168,8,8,102
0,656,160,4,4,51
0,664,160,8,4,102
0,656,168,4,4,51
0,664,168,4,4,51
0,640,176,16,16,153
0,656,176,4,4,51
0,664,176,4,8,102
0,656,184,4,8,102
0,664,184,4,4,51
0,672,160,4,4,51
0,680,160,8,8,102
0,672,168,4,4,51
0,680,168,8,4,102
0,688,160,8,8,102
0,696,160,4,4,51
0,688,168,4,8,102
0,696,168,8,8,102
0,672,176,4,4,51
0,680,176,8,4,102
0,672,184,4,4,51
0,680,184,4,4,51
0,688,176,8,4,102
0,696,176,4,4,51
0,688,184,8,8,102
0,696,184,8,4,102
0,704,128,4,4,51
0,712,128,4,4,51
0,704,136,4,4,51
0,712,136,4,4,51
0,720,128,16,16,153
0,704,144,4,4,51
0,712,144,4,8,102
0,704,152,8,4,102
0,712,152,4,4,51
0,720,144,4,4,51
0,728,144,8,4,102
0,720,152,4,8,102
0,728,152,8,4,102
0,736,128,4,4,51
0,744,128,8,4,102
0,736,136,8,4,102
0,744,136,4,4,51
0,752,128,8,8,102
0,760,128,8,8,102
0,752,136,8,4,102
0,760,136,4,4,51
0,736,144,4,4,51
0,744,144,8,8,102
0,736,152,8,8,102
0,744,152,8,8,102
0,752,144,16,16,153
0,704,160,4,4,51
0,712,160,8,4,102
0,704,168,4,4,51
0,712,168,8,8,102
0,720,160,8,8,102
0,728,160,8,8,102
0,720,168,8,4,102
0,728,168,8,8,102
0,704,176,4,4,51
0,712,176,4,4,51
0,704,184,8,8,102
0,712,184,8,8,102
0,720,176,4,8,102
0,728,176,4,4,51
0,720,184,8,8,102
0,728,184,4,4,51
0,736,160,32,32,204
0,768,128,8,8,102
0,776,128,4,8,102
0,768,136,8,8,102
0,776,136,4,8,102
0,784,128,8,4,102
0,792,128,4,4,51
0,784,136,4,4,51
0,792,136,4,8,102
0,768,144,4,4,51
0,776,144,8,4,102
0,768,152,8,8,102
0,776,152,4,8,102
0,784,144,8,4,102
0,792,144,4,8,102
0,784,152,8,4,102
0,792,152,8,4,102
0,800,128,8,8,102
0,808,128,4,4,51
0,800,136,8,4,102
0,808,136,8,4,102
0,816,128,4,8,102
0,824,128,4,8,102
0,816,136,4,4,51
0,824,136,4,4,51
0,800,144,4,4,51
0,808,144,4,4,51
0,800,152,8,8,102
0,808,152,4,4,51
0,816,144,4,4,51
0,824,144,4,8,102
0,816,152,8,8,102
0,824,152,4,8,102
0,768,160,4,4,51
0,776,160,8,4,102
0,768,168,4,8,102
0,776,168,8,4,102
0,784,160,8,4,102
0,792,160,4,4,51
0,784,168,8,8,102
0,792,168,4,4,51
0,768,176,4,8,102
0,776,176,8,4,102
0,768,184,4,8,102
0,776,184,4,8,102
0,784,176,16,16,153
0,800,160,4,8,102
0,808,160,8,8,102
0,800,168,8,8,102
0,808,168,8,8,102
0,816,160,8,4,102
0,824,160,4,4,51
0,816,168,8,8,102
0,824,168,8,8,102
0,800,176,4,4,51
0,808,176,8,4,102
0,800,184,8,8,102
0,808,184,8,8,102
0,816,176,8,8,102
0,824,176,8,8,102
0,816,184,4,4,51
0,824,184,8,4,102
0,832,128,16,16,153
0,848,128,8,4,102
0,856,128,8,8,102
0,848,136,8,4,102
0,856,136,8,8,102
0,832,144,8,8,102
0,840,144,8,8,102
0,832,152,8,4,102
0,840,152,8,8,102
0,848,144,8,4,102
0,856,144,8,8,102
0,848,152,8,4,102
0,856,152,8,8,102
0,864,128,8,8,102
0,872,128,8,4,102
0,864,136,8,4,102
0,872,136,8,8,102
0,880,128,16,16,153
0,864,144,8,4,102
0,872,144,8,8,102
0,864,152,8,8,102
0,872,152,8,4,102
0,880,144,8,4,102
0,888,144,8,4,102
0,880,152,8,8,102
0,888,152,8,8,102
0,832,160,32,32,204
0,864,160,8,8,102
0,872,160,8,8,102
0,864,168,4,8,102
0,872,168,4,4,51
0,880,160,8,8,102
0,888,160,8,4,102
0,880,168,4,4,51
0,888,168,8,4,102
0,864,176,4,8,102
0,872,176,4,4,51
0,864,184,4,8,102
0,872,184,4,4,51
0,880,176,4,4,51
0,888,176,8,8,102
0,880,184,4,4,51
0,888,184,8,4,102
0,896,128,8,8,102
0,904,128,8,8,102
0,896,136,8,4,102
0,904,136,4,4,51
0,912,128,16,16,153
0,896,144,8,8,102
0,904,144,4,4,51
0,896,152,4,8,102
0,904,152,8,8,102
0,912,144,16,16,153
0,928,128,8,8,102
0,936,128,4,4,51
0,928,136,8,4,102
0,936,136,8,8,102
0,944,128,8,16,153
0,952,128,8,16,153
0,928,144,8,8,102
0,936,144,8,8,102
0,928,152,8,4,102
0,936,152,8,4,102
0,944,144,16,16,153
0,896,160,4,8,102
0,904,160,8,8,102
0,896,168,4,4,51
0,904,168,8,4,102
0,912,160,8,8,102
0,920,160,8,8,102
0,912,168,8,8,102
0,920,168,8,8,102
0,896,176,8,8,102
0,904,176,8,8,102
0,896,184,8,8,102
0,904,184,8,8,102
0,912,176,8,8,102
0,920,176,8,8,102
0,912,184,8,4,102
0,920,184,8,8,102
0,928,160,8,8,102
0,936,160,8,8,102
0,928,168,8,8,102
0,936,168,4,4,51
0,944,160,4,4,51
0,952,160,8,8,102
0,944,168,8,4,102
0,952,168,8,4,102
0,928,176,8,8,102
0,936,176,4,4,51
0,928,184,8,8,102
0,936,184,4,4,51
0,944,176,4,4,51
0,952,176,4,4,51
0,944,184,4,4,51
0,952,184,4,8,102
0,960,128,8,8,102
0,968,128,4,4,51
0,960,136,8,8,102
0,968,136,8,8,102
0,976,128,16,16,153
0,960,144,8,8,102
0,968,144,4,8,102
0,960,152,8,8,102
0,968,152,8,8,102
0,976,144,16,16,153
0,992,128,16,16,153
0,1008,128,8,8,102
0,1016,128,8,8,102
0,1008,136,8,8,102
0,1016,136,8,4,102
0,992,144,4,4,51
0,1000,144,8,8,102
0,992,152,8,8,102
0,1000,152,8,8,102
0,1008,144,8,8,102
0,1016,144,4,8,102
0,1008,152,4,4,51
0,1016,152,8,8,102
0,960,160,8,4,102
0,968,160,8,8,102
0,960,168,4,4,51
0,968,168,8,8,102
0,976,160,8,8,102
0,984,160,8,8,102
0,976,168,8,8,102
0,984,168,8,8,102
0,960,176,4,4,51
0,968,176,8,4,102
0,960,184,4,4,51
0,968,184,8,8,102
0,976,176,8,8,102
0,984,176,8,8,102
0,976,184,8,4,102
0,984,184,8,4,102
0,992,160,4,4,51
0,1000,160,8,4,102
0,992,168,8,8,102
0,1000,168,8,8,102
0,1008,160,8,8,102
0,1016,160,8,4,102
0,1008,168,8,8,102
0,1016,168,8,8,102
0,992,176,8,8,102
0,1000,176,8,8,102
0,992,184,8,4,102
0,1000,184,8,4,102
0,1008,176,8,8,102
0,1016,176,8,8,102
0,1008,184,8,4,102
0,1016,184,8,4,102
0,1024,128,16,8,153
0,1024,136,16,8,153
0,1040,128,16,16,153
0,1024,144,16,8,153
0,1024,152,16,8,153
0,1040,144,8,8,102
0,1048,144,8,8,102
0,1040,152,8,4,102
0,1048,152,8,8,102
0,1056,128,16,16,153
0,1072,128,16,16,153
0,1056,144,16,16,153
0,1072,144,16,8,153
0,1072,152,16,8,153
0,1024,160,4,8,102
0,1032,160,8,4,102
0,1024,168,8,8,102
0,1032,168,8,4,102
0,1040,160,4,4,51
0,1048,160,4,4,51
0,1040,168,8,4,102
0,1048,168,8,8,102
0,1024,176,4,4,51
0,1032,176,8,4,102
0,1024,184,4,4,51
0,1032,184,4,4,51
0,1040,176,8,4,102
0,1048,176,8,8,102
0,1040,184,4,4,51
0,1048,184,8,8,102
0,1056,160,8,4,102
0,1064,160,8,8,102
0,1056,168,8,8,102
0,1064,168,4,8,102
0,1072,160,16,8,153
0,1072,168,16,8,153
0,1056,176,8,8,102
0,1064,176,8,8,102
0,1056,184,4,8,102
0,1064,184,8,8,102
0,1072,176,8,8,102
0,1080,176,4,4,51
0,1072,184,8,8,102
0,1080,184,4,4,51
0,1088,128,16,16,153
0,1104,128,8,16,153
0,1112,128,8,16,153
0,1088,144,16,16,153
0,1104,144,16,16,153
0,1120,128,8,8,102
0,1128,128,8,4,102
0,1120,136,8,8,102
0,1128,136,4,8,102
0,1136,128,4,4,51
0,1144,128,8,8,102
0,1136,136,8,8,102
0,1144,136,4,8,102
0,1120,144,16,16,153
0,1136,144,8,4,102
0,1144,144,8,8,102
0,1136,152,8,4,102
0,1144,152,8,8,102
0,1088,160,8,16,153
0,1096,160,8,16,153
0,1104,160,16,16,153
0,1088,176,8,8,102
0,1096,176,8,8,102
0,1088,184,4,4,51
0,1096,184,8,8,102
0,1104,176,16,16,153
0,1120,160,8,8,102
0,1128,160,8,4,102
0,1120,168,8,8,102
0,1128,168,8,8,102
0,1136,160,8,4,102
0,1144,160,8,8,102
0,1136,168,8,8,102
0,1144,168,8,8,102
0,1120,176,8,16,153
0,1128,176,8,16,153
0,1136,176,8,4,102
0,1144,176,8,8,102
0,1136,184,8,4,102
0,1144,184,8,4,102
0,1152,128,4,8,102
0,1160,128,8,8,102
0,1152,136,8,8,102
0,1160,136,8,8,102
0,1168,128,16,16,153
0,1152,144,16,16,153
0,1168,144,8,16,153
0,1176,144,8,16,153
0,1184,128,16,16,153
0,1200,128,16,16,153
0,1184,144,8,8,102
0,1192,144,8,8,102
0,1184,152,4,4,51
